id	type	modified	bibliographicCitation	references	datasetID	institutionCode	collectionCode	datasetName	basisOfRecord	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	occurrenceRemarks	recordNumber	recordedBy	individualCount	sex	lifeStage	occurrenceStatus	preparations	otherCatalogNumbers	associatedOccurrences	eventID	parentEventID	samplingProtocol	samplingEffort	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	fieldNumber	locationID	continent	country	stateProvince	county	locality	minimumElevationInMeters	maximumElevationInMeters	verbatimDepth	minimumDepthInMeters	maximumDepthInMeters	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	footprintWKT	georeferenceRemarks	identifiedBy	dateIdentified	identificationQualifier	typeStatus	scientificNameID	scientificName	kingdom	phylum	class	order	family	genus	subgenus	specificEpithet	infraspecificEpithet	scientificNameAuthorship
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_111		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation		Temperature=18.6;	IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_111	IBSS_Benthos_1935_100	Temperature was taken by grab during sampling						present							Ind/m²	1935-09-27				1935	9	27	415		Black Sea				Azov Sea				9	9.1	45.97	37.66	EPSG:4326								urn:lsid:marinespecies.org:taxname:138227	Mytilaster sp.										
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_112		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation			IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_112	IBSS_Benthos_1935_101							present							Ind/m²	1935-09-27				1935	9	27	416		Black Sea				Azov Sea				8	8.6	45.97	37.79	EPSG:4326								urn:lsid:marinespecies.org:taxname:155187	Nereis succinea										(Leuckart)
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_113		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation			IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_113	IBSS_Benthos_1935_102							present							Ind/m²	1935-09-27				1935	9	27	416		Black Sea				Azov Sea				8	8.6	45.97	37.79	EPSG:4326								urn:lsid:marinespecies.org:taxname:102048	Microdeutopus gryllotalpa										A. Costa
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_114		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation			IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_114	IBSS_Benthos_1935_103							present							Ind/m²	1935-09-27				1935	9	27	416		Black Sea				Azov Sea				8	8.6	45.97	37.79	EPSG:4326								urn:lsid:marinespecies.org:taxname:452043	Brachynotus lucasi										(M. Edw.)
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_115		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation			IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_115	IBSS_Benthos_1935_104							present							Ind/m²	1935-09-27				1935	9	27	416		Black Sea				Azov Sea				8	8.6	45.97	37.79	EPSG:4326								urn:lsid:marinespecies.org:taxname:106218	Balanus improvisus										Darw.
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_116		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation			IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_116	IBSS_Benthos_1935_105							present							Ind/m²	1935-09-27				1935	9	27	416		Black Sea				Azov Sea				8	8.6	45.97	37.79	EPSG:4326								urn:lsid:marinespecies.org:taxname:138227	Mytilaster sp.										
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_605		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation			IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_605	IBSS_Benthos_1935_372							present							Ind/m²	1935-08-10				1935	8	10	278/25		Black Sea				Azov Sea				8	8	46.06	35.16	EPSG:4326								urn:lsid:marinespecies.org:taxname:452043	Brachynotus lucasi										(M. Edw.)
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_606		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation		Temperature=20;	IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_606	IBSS_Benthos_1935_373	Temperature was taken by grab during sampling						present							Ind/m²	1935-06-10				1935	6	10	33		Black Sea				Azov Sea				10	10.2	46.15	37.15	EPSG:4326								urn:lsid:marinespecies.org:taxname:155423	Phyllodoce rubiginosa										
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_607		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation		Temperature=20;	IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_607	IBSS_Benthos_1935_374	Temperature was taken by grab during sampling						present							Ind/m²	1935-06-10				1935	6	10	33		Black Sea				Azov Sea				10	10.2	46.15	37.15	EPSG:4326								urn:lsid:marinespecies.org:taxname:130359	Nephtys hombergii										M. Edw
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_608		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation		Temperature=20;	IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_608	IBSS_Benthos_1935_375	Temperature was taken by grab during sampling						present							Ind/m²	1935-06-10				1935	6	10	33		Black Sea				Azov Sea				10	10.2	46.15	37.15	EPSG:4326								urn:lsid:marinespecies.org:taxname:130769	Harmothoe imbricata										L.
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_609		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation		Temperature=20;	IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_609	IBSS_Benthos_1935_376	Temperature was taken by grab during sampling						present							Ind/m²	1935-06-10				1935	6	10	33		Black Sea				Azov Sea				10	10.2	46.15	37.15	EPSG:4326								urn:lsid:marinespecies.org:taxname:155187	Nereis succinea										(Leuckart)
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_610		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation		Temperature=20;	IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_610	IBSS_Benthos_1935_377	Temperature was taken by grab during sampling						present							Ind/m²	1935-06-10				1935	6	10	33		Black Sea				Azov Sea				10	10.2	46.15	37.15	EPSG:4326								urn:lsid:marinespecies.org:taxname:102048	Microdeutopus gryllotalpa										A. Costa
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_611		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation		Temperature=20;	IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_611	IBSS_Benthos_1935_378	Temperature was taken by grab during sampling						present							Ind/m²	1935-06-10				1935	6	10	33		Black Sea				Azov Sea				10	10.2	46.15	37.15	EPSG:4326								urn:lsid:marinespecies.org:taxname:452043	Brachynotus lucasi										(M. Edw.)
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_635		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation			IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_635	IBSS_Benthos_1935_402							present							Ind/m²	1935-10-20				1935	10	20	573'b'		Black Sea				Azov Sea				2	2	46.52	36.17	EPSG:4326								urn:lsid:marinespecies.org:taxname:142855	Stylochus tauricus										Jac.
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_636		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation		Temperature=21;	IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_636	IBSS_Benthos_1935_1624	Temperature was taken by grab during sampling						present							Ind/m²	1935-06-13				1935	6	13	58		Black Sea				Azov Sea				7	7.8	46.4	37.65	EPSG:4326								urn:lsid:marinespecies.org:taxname:138227	Mytilaster sp.										
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_637		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation		Temperature=18.8;	IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_637	IBSS_Benthos_1935_1625	Temperature was taken by grab during sampling						present							Ind/m²	1935-06-13				1935	6	13	59		Black Sea				Azov Sea				9	9.3	46.45	37.43	EPSG:4326								urn:lsid:marinespecies.org:taxname:155187	Nereis succinea										(Leuckart)
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_638		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation		Temperature=18.8;	IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_638	IBSS_Benthos_1935_1626	Temperature was taken by grab during sampling						present							Ind/m²	1935-06-13				1935	6	13	59		Black Sea				Azov Sea				9	9.3	46.45	37.43	EPSG:4326								urn:lsid:marinespecies.org:taxname:120020	Gastrosaccus spinifer										Ben.
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_639		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation		Temperature=18.8;	IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_639	IBSS_Benthos_1935_1627	Temperature was taken by grab during sampling						present							Ind/m²	1935-06-13				1935	6	13	59		Black Sea				Azov Sea				9	9.3	46.45	37.43	EPSG:4326								urn:lsid:marinespecies.org:taxname:106218	Balanus improvisus										Darw.
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_640		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation		Temperature=18.8;	IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_640	IBSS_Benthos_1935_1628	Temperature was taken by grab during sampling						present							Ind/m²	1935-06-13				1935	6	13	59		Black Sea				Azov Sea				9	9.3	46.45	37.43	EPSG:4326								urn:lsid:marinespecies.org:taxname:138227	Mytilaster sp.										
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_641		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation		Temperature=18.8;	IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_641	IBSS_Benthos_1935_1629	Temperature was taken by grab during sampling						present							Ind/m²	1935-06-13				1935	6	13	59		Black Sea				Azov Sea				9	9.3	46.45	37.43	EPSG:4326								urn:lsid:marinespecies.org:taxname:152921	Cardium edule										L.
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_642		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation		Temperature=15.6;	IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_642	IBSS_Benthos_1935_1630	Temperature was taken by grab during sampling						present							Ind/m²	1935-10-12				1935	10	12	507		Black Sea				Azov Sea				7	7.3	46.61	36.7	EPSG:4326								urn:lsid:marinespecies.org:taxname:130394	Nereis diversicolor										(O. Muller)
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_643		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation		Temperature=15.6;	IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_643	IBSS_Benthos_1935_1631	Temperature was taken by grab during sampling						present							Ind/m²	1935-10-12				1935	10	12	507		Black Sea				Azov Sea				7	7.3	46.61	36.7	EPSG:4326								urn:lsid:marinespecies.org:taxname:155187	Nereis succinea										(Leuckart)
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_644		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation		Temperature=15.6;	IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_644	IBSS_Benthos_1935_1632	Temperature was taken by grab during sampling						present							Ind/m²	1935-10-12				1935	10	12	507		Black Sea				Azov Sea				7	7.3	46.61	36.7	EPSG:4326								urn:lsid:marinespecies.org:taxname:130769	Harmothoe imbricata										L.
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_645		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation		Temperature=15.6;	IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_645	IBSS_Benthos_1935_1633	Temperature was taken by grab during sampling						present							Ind/m²	1935-10-12				1935	10	12	507		Black Sea				Azov Sea				7	7.3	46.61	36.7	EPSG:4326								urn:lsid:marinespecies.org:taxname:152921	Cardium edule										L.
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_646		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation		Temperature=15.6;	IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_646	IBSS_Benthos_1935_1634	Temperature was taken by grab during sampling						present							Ind/m²	1935-10-12				1935	10	12	507		Black Sea				Azov Sea				7	7.3	46.61	36.7	EPSG:4326								urn:lsid:marinespecies.org:taxname:742654	Syndesmya ovata										(Philippi)
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_647		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation		Temperature=15.6;	IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_647	IBSS_Benthos_1935_1635	Temperature was taken by grab during sampling						present							Ind/m²	1935-10-12				1935	10	12	507		Black Sea				Azov Sea				7	7.3	46.61	36.7	EPSG:4326								urn:lsid:marinespecies.org:taxname:140127	Hydrobia ventrosa										(Montagu)
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_648		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation			IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_648	IBSS_Benthos_1935_1636							present							Ind/m²	1935-10-12				1935	10	12	508		Black Sea				Azov Sea				112	112	46.55	36.73	EPSG:4326								urn:lsid:marinespecies.org:taxname:142855	Stylochus tauricus										Jac.
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_649		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation			IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_649	IBSS_Benthos_1935_1637							present							Ind/m²	1935-10-12				1935	10	12	508		Black Sea				Azov Sea				112	112	46.55	36.73	EPSG:4326								urn:lsid:marinespecies.org:taxname:155187	Nereis succinea										(Leuckart)
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_600		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation		Temperature=18.3;	IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_600	IBSS_Benthos_1935_1619	Temperature was taken by grab during sampling						present							Ind/m²	1935-09-26				1935	9	26	403		Black Sea				Azov Sea				11	11.1	45.74	37.56	EPSG:4326								urn:lsid:marinespecies.org:taxname:152921	Cardium edule										L.
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_601		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation		Temperature=18.3;	IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_601	IBSS_Benthos_1935_1620	Temperature was taken by grab during sampling						present							Ind/m²	1935-09-26				1935	9	26	403		Black Sea				Azov Sea				11	11.1	45.74	37.56	EPSG:4326								urn:lsid:marinespecies.org:taxname:742654	Syndesmya ovata										(Philippi)
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_602		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation		Temperature=18.3;	IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_602	IBSS_Benthos_1935_1621	Temperature was taken by grab during sampling						present							Ind/m²	1935-09-26				1935	9	26	403		Black Sea				Azov Sea				11	11.1	45.74	37.56	EPSG:4326								urn:lsid:marinespecies.org:taxname:138227	Mytilaster sp.										
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_603		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation		Temperature=21;	IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_603	IBSS_Benthos_1935_1622	Temperature was taken by grab during sampling						present							Ind/m²	1935-06-13				1935	6	13	58		Black Sea				Azov Sea				7	7.8	46.4	37.65	EPSG:4326								urn:lsid:marinespecies.org:taxname:152921	Cardium edule										L.
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_604		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation			IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_604	IBSS_Benthos_1935_371							present							Ind/m²	1935-08-10				1935	8	10	278/25		Black Sea				Azov Sea				8	8	46.06	35.16	EPSG:4326								urn:lsid:marinespecies.org:taxname:102048	Microdeutopus gryllotalpa										A. Costa
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_650		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation			IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_650	IBSS_Benthos_1935_403							present							Ind/m²	1935-10-20				1935	10	20	573'b'		Black Sea				Azov Sea				2	2	46.52	36.17	EPSG:4326								urn:lsid:marinespecies.org:taxname:155187	Nereis succinea										(Leuckart)
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_651		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation			IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_651	IBSS_Benthos_1935_404							present							Ind/m²	1935-10-20				1935	10	20	573'b'		Black Sea				Azov Sea				2	2	46.52	36.17	EPSG:4326								urn:lsid:marinespecies.org:taxname:130769	Harmothoe imbricata										L.
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_652		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation			IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_652	IBSS_Benthos_1935_405							present							Ind/m²	1935-10-20				1935	10	20	573'b'		Black Sea				Azov Sea				2	2	46.52	36.17	EPSG:4326								urn:lsid:marinespecies.org:taxname:102048	Microdeutopus gryllotalpa										A. Costa
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_653		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation			IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_653	IBSS_Benthos_1935_1638							present							Ind/m²	1935-10-12				1935	10	12	508		Black Sea				Azov Sea				112	112	46.55	36.73	EPSG:4326								urn:lsid:marinespecies.org:taxname:130769	Harmothoe imbricata										L.
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_654		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation			IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_654	IBSS_Benthos_1935_1639							present							Ind/m²	1935-10-12				1935	10	12	508		Black Sea				Azov Sea				112	112	46.55	36.73	EPSG:4326								urn:lsid:marinespecies.org:taxname:130617	Eteone picta										Quatrefages
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_655		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation			IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_655	IBSS_Benthos_1935_1640							present							Ind/m²	1935-10-12				1935	10	12	508		Black Sea				Azov Sea				112	112	46.55	36.73	EPSG:4326								urn:lsid:marinespecies.org:taxname:102048	Microdeutopus gryllotalpa										A. Costa
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_656		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation			IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_656	IBSS_Benthos_1935_1641							present							Ind/m²	1935-10-12				1935	10	12	508		Black Sea				Azov Sea				112	112	46.55	36.73	EPSG:4326								urn:lsid:marinespecies.org:taxname:452043	Brachynotus lucasi										(M. Edw.)
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_659		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation			IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_659	IBSS_Benthos_1935_1644							present							Ind/m²	1935-10-12				1935	10	12	508		Black Sea				Azov Sea				112	112	46.55	36.73	EPSG:4326								urn:lsid:marinespecies.org:taxname:138227	Mytilaster sp.										
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_630		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation			IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_630	IBSS_Benthos_1935_397							present							Ind/m²	1935-10-20				1935	10	20	573		Black Sea				Azov Sea				4	4.5	46.53	36.18	EPSG:4326								urn:lsid:marinespecies.org:taxname:102048	Microdeutopus gryllotalpa										A. Costa
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_660		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation			IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_660	IBSS_Benthos_1935_1709							present							Ind/m²	1935-09-27				1935	9	27	417		Black Sea				Azov Sea				8	8	45.97	37.87	EPSG:4326								urn:lsid:marinespecies.org:taxname:106218	Balanus improvisus										Darw.
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_657		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation			IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_657	IBSS_Benthos_1935_1642							present							Ind/m²	1935-10-12				1935	10	12	508		Black Sea				Azov Sea				112	112	46.55	36.73	EPSG:4326								urn:lsid:marinespecies.org:taxname:106218	Balanus improvisus										Darw.
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_661		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation			IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_661	IBSS_Benthos_1935_1710							present							Ind/m²	1935-09-27				1935	9	27	417		Black Sea				Azov Sea				8	8	45.97	37.87	EPSG:4326								urn:lsid:marinespecies.org:taxname:152921	Cardium edule										L.
