id	measurementID	occurrenceID	measurementType	measurementTypeID	measurementValue	measurementValueID	measurementAccuracy	measurementUnit	measurementUnitID	measurementDeterminedDate	measurementDeterminedBy	measurementMethod	measurementRemarks
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_300		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_300	biomass		0.1			g/m2	http://vocab.nerc.ac.uk/collection/P06/current/UGMS/				
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_300		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_300	individualcount	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL02/	710			ind/m2					
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_300		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_300	temperature	http://vocab.nerc.ac.uk/collection/P01/current/TEMPPR01/	18.7			celsius					
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_301		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_301	biomass		9.3			g/m2	http://vocab.nerc.ac.uk/collection/P06/current/UGMS/				
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_301		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_301	individualcount	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL02/	530			ind/m2					
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_301		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_301	temperature	http://vocab.nerc.ac.uk/collection/P01/current/TEMPPR01/	18.2			celsius					
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_302		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_302	biomass		0.1			g/m2	http://vocab.nerc.ac.uk/collection/P06/current/UGMS/				
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_302		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_302	individualcount	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL02/	10			ind/m2					
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_302		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_302	temperature	http://vocab.nerc.ac.uk/collection/P01/current/TEMPPR01/	18.2			celsius					
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_303		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_303	biomass		0.7			g/m2	http://vocab.nerc.ac.uk/collection/P06/current/UGMS/				
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_303		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_303	individualcount	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL02/	40			ind/m2					
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_303		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_303	temperature	http://vocab.nerc.ac.uk/collection/P01/current/TEMPPR01/	18.2			celsius					
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_304		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_304	biomass		13.55			g/m2	http://vocab.nerc.ac.uk/collection/P06/current/UGMS/				
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_304		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_304	individualcount	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL02/	550			ind/m2					
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_304		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_304	temperature	http://vocab.nerc.ac.uk/collection/P01/current/TEMPPR01/	18.3			celsius					
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_305		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_305	biomass		0.005			g/m2	http://vocab.nerc.ac.uk/collection/P06/current/UGMS/				
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_305		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_305	individualcount	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL02/	10			ind/m2					
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_306		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_306	biomass		0.1			g/m2	http://vocab.nerc.ac.uk/collection/P06/current/UGMS/				
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_306		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_306	individualcount	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL02/	150			ind/m2					
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_307		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_307	biomass		1.3			g/m2	http://vocab.nerc.ac.uk/collection/P06/current/UGMS/				
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_307		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_307	individualcount	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL02/	20			ind/m2					
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_308		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_308	biomass		92.05			g/m2	http://vocab.nerc.ac.uk/collection/P06/current/UGMS/				
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_308		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_308	individualcount	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL02/	630			ind/m2					
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_309		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_309	biomass		0.1			g/m2	http://vocab.nerc.ac.uk/collection/P06/current/UGMS/				
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_309		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_309	individualcount	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL02/	20			ind/m2					
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_31		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_31	biomass		1.8			g/m2	http://vocab.nerc.ac.uk/collection/P06/current/UGMS/				
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_31		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_31	individualcount	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL02/	60			ind/m2					
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_31		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_31	temperature	http://vocab.nerc.ac.uk/collection/P01/current/TEMPPR01/	18.6			celsius					
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_310		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_310	biomass		0.01			g/m2	http://vocab.nerc.ac.uk/collection/P06/current/UGMS/				
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_310		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_310	individualcount	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL02/	10			ind/m2					
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_311		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_311	biomass		0.5			g/m2	http://vocab.nerc.ac.uk/collection/P06/current/UGMS/				
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_311		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_311	individualcount	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL02/	80			ind/m2					
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_312		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_312	biomass		9.9			g/m2	http://vocab.nerc.ac.uk/collection/P06/current/UGMS/				
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_312		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_312	individualcount	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL02/	700			ind/m2					
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_313		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_313	biomass		2.4			g/m2	http://vocab.nerc.ac.uk/collection/P06/current/UGMS/				
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_313		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_313	individualcount	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL02/	5			ind/m2					
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_314		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_314	biomass		14.35			g/m2	http://vocab.nerc.ac.uk/collection/P06/current/UGMS/				
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_314		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_314	individualcount	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL02/	75			ind/m2					
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_315		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_315	biomass		20.7			g/m2	http://vocab.nerc.ac.uk/collection/P06/current/UGMS/				
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_315		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_315	individualcount	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL02/	260			ind/m2					
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_316		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_316	biomass		0.1			g/m2	http://vocab.nerc.ac.uk/collection/P06/current/UGMS/				
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_316		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_316	individualcount	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL02/	30			ind/m2					
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_317		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_317	biomass		25.3			g/m2	http://vocab.nerc.ac.uk/collection/P06/current/UGMS/				
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_317		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_317	individualcount	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL02/	260			ind/m2					
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_318		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_318	biomass		39.9			g/m2	http://vocab.nerc.ac.uk/collection/P06/current/UGMS/				
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_318		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_318	individualcount	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL02/	890			ind/m2					
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_319		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_319	biomass		886.5			g/m2	http://vocab.nerc.ac.uk/collection/P06/current/UGMS/				
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_319		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_319	individualcount	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL02/	1015			ind/m2					
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_32		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_32	biomass		0.005			g/m2	http://vocab.nerc.ac.uk/collection/P06/current/UGMS/				
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_32		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_32	individualcount	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL02/	5			ind/m2					
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_32		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_32	temperature	http://vocab.nerc.ac.uk/collection/P01/current/TEMPPR01/	16.9			celsius					
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_320		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_320	biomass		28.95			g/m2	http://vocab.nerc.ac.uk/collection/P06/current/UGMS/				
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_320		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_320	individualcount	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL02/	180			ind/m2					
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_321		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_321	biomass		0.6			g/m2	http://vocab.nerc.ac.uk/collection/P06/current/UGMS/				
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_321		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_321	individualcount	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL02/	50			ind/m2					
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_322		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_322	biomass		0.2			g/m2	http://vocab.nerc.ac.uk/collection/P06/current/UGMS/				
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_322		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_322	individualcount	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL02/	40			ind/m2					
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_323		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_323	biomass		0.1			g/m2	http://vocab.nerc.ac.uk/collection/P06/current/UGMS/				
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_323		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_323	individualcount	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL02/	10			ind/m2					
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_324		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_324	biomass		0.05			g/m2	http://vocab.nerc.ac.uk/collection/P06/current/UGMS/				
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_324		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_324	individualcount	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL02/	5			ind/m2					
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_325		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_325	biomass		11.3			g/m2	http://vocab.nerc.ac.uk/collection/P06/current/UGMS/				
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_325		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_325	individualcount	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL02/	220			ind/m2					
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_326		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_326	biomass		0.4			g/m2	http://vocab.nerc.ac.uk/collection/P06/current/UGMS/				
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_326		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_326	individualcount	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL02/	30			ind/m2					
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_327		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_327	biomass		0.7			g/m2	http://vocab.nerc.ac.uk/collection/P06/current/UGMS/				
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_327		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_327	individualcount	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL02/	60			ind/m2					
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_328		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_328	biomass		0.8			g/m2	http://vocab.nerc.ac.uk/collection/P06/current/UGMS/				
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_328		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_328	individualcount	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL02/	120			ind/m2					
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_329		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_329	biomass		9.5			g/m2	http://vocab.nerc.ac.uk/collection/P06/current/UGMS/				
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_329		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_329	individualcount	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL02/	70			ind/m2					
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_33		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_33	biomass		0.4			g/m2	http://vocab.nerc.ac.uk/collection/P06/current/UGMS/				
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_33		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_33	individualcount	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL02/	60			ind/m2					
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_33		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_33	temperature	http://vocab.nerc.ac.uk/collection/P01/current/TEMPPR01/	16.9			celsius					
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_330		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_330	biomass		0.9			g/m2	http://vocab.nerc.ac.uk/collection/P06/current/UGMS/				
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_330		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_330	individualcount	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL02/	15			ind/m2					
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_330		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_330	temperature	http://vocab.nerc.ac.uk/collection/P01/current/TEMPPR01/	21			celsius					
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_331		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_331	biomass		66.3			g/m2	http://vocab.nerc.ac.uk/collection/P06/current/UGMS/				
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_331		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_331	individualcount	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL02/	60			ind/m2					
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_331		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_331	temperature	http://vocab.nerc.ac.uk/collection/P01/current/TEMPPR01/	21			celsius					
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_332		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_332	biomass		0.2			g/m2	http://vocab.nerc.ac.uk/collection/P06/current/UGMS/				
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_332		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_332	individualcount	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL02/	20			ind/m2					
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_333		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_333	biomass		6.1			g/m2	http://vocab.nerc.ac.uk/collection/P06/current/UGMS/				
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_333		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_333	individualcount	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL02/	200			ind/m2					
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_334		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_334	biomass		126.8			g/m2	http://vocab.nerc.ac.uk/collection/P06/current/UGMS/				
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_334		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_334	individualcount	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL02/	70			ind/m2					
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_335		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_335	biomass		0.01			g/m2	http://vocab.nerc.ac.uk/collection/P06/current/UGMS/				
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_335		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_335	individualcount	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL02/	30			ind/m2					
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_336		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_336	biomass		0.315			g/m2	http://vocab.nerc.ac.uk/collection/P06/current/UGMS/				
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_336		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_336	individualcount	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL02/	120			ind/m2					
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_337		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_337	biomass		110.88			g/m2	http://vocab.nerc.ac.uk/collection/P06/current/UGMS/				
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_337		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_337	individualcount	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL02/	6111			ind/m2					
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_338		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_338	biomass		10.08			g/m2	http://vocab.nerc.ac.uk/collection/P06/current/UGMS/				
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_338		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_338	individualcount	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL02/	189			ind/m2					
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_339		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_339	biomass		77.49			g/m2	http://vocab.nerc.ac.uk/collection/P06/current/UGMS/				
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_339		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_339	individualcount	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL02/	126			ind/m2					
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_34		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_34	biomass		0.005			g/m2	http://vocab.nerc.ac.uk/collection/P06/current/UGMS/				
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_34		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_34	individualcount	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL02/	10			ind/m2					
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_34		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_34	temperature	http://vocab.nerc.ac.uk/collection/P01/current/TEMPPR01/	16.9			celsius					
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_340		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_340	biomass		0.063			g/m2	http://vocab.nerc.ac.uk/collection/P06/current/UGMS/				
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_340		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_340	individualcount	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL02/	126			ind/m2					
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_341		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_341	biomass		118.55			g/m2	http://vocab.nerc.ac.uk/collection/P06/current/UGMS/				
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_341		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_341	individualcount	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL02/	80			ind/m2					
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_342		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_342	biomass		0.005			g/m2	http://vocab.nerc.ac.uk/collection/P06/current/UGMS/				
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_342		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_342	individualcount	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL02/	10			ind/m2					
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_343		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_343	biomass		1.8			g/m2	http://vocab.nerc.ac.uk/collection/P06/current/UGMS/				
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_343		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_343	individualcount	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL02/	120			ind/m2					
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_344		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_344	biomass		0.1			g/m2	http://vocab.nerc.ac.uk/collection/P06/current/UGMS/				
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_344		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_344	individualcount	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL02/	10			ind/m2					
